11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 19, 0, 3, 4, 1, 1, 3, 1, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 541, 1358, 465, 434, 100, 166, 73, 203, 204, 28, 0, 0, 0, 54, 10, 53, 106, 138, 201, 140, 128, 22, 15, 104, 63, 0, 184, 93, 150, 150, 128, 284, 113, 242, 136, 59, 25, 41, 34, 42, 66, 3, 0, 1, 0, 27, 3, 9, 93, 564, 979, 518, 615, 80, 145, 670, 260, 0, 848, 263, 513, 765, 693, 1868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 346, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 11, 32, 36, 110, 96, 286, 267, 640, 583, 1192, 896, 1495, 1041, 1571, 1021, 1290, 765, 1036, 583, 701, 421, 454, 226, 289, 154, 166, 75, 92, 53, 45, 22, 18, 14, 12, 3, 7, 6, 4, 1, 1, 1, 3, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, 38, 37, 45, 48, 52, 61, 56, 56, 59, 54, 39, 66, 49, 39, 58, 69, 54, 44, 58, 54, 50, 48, 51, 56, 52, 54, 56, 38, 62, 54, 63, 51, 52, 53, 44, 46, 47, 46, 47, 59, 42, 50, 48, 50, 44, 46, 50, 39, 38, 52, 45, 57, 39, 50, 50, 72, 43, 56, 53, 59, 73, 59, 59, 68, 49, 50, 50, 55, 54, 59, 50, 67, 42, 53, 51, 57, 43, 51, 57, 61, 47, 54, 66, 43, 45, 61, 39, 49, 42, 51, 54, 61, 45, 56, 50, 44, 64, 52, 67, 51, 54, 68, 60, 66, 51, 57, 51, 51, 54, 58, 64, 70, 56, 53, 49, 54, 59, 46, 62, 50, 52, 42, 46, 49, 49, 57, 58, 50, 60, 53, 58, 46, 42, 43, 50, 37, 41, 59, 66, 53, 51, 50, 54, 54, 63, 56, 57, 69, 51, 59, 56, 59, 50, 54, 53, 54, 46, 57, 43, 55, 39, 40, 58, 52, 57, 41, 45, 35, 52, 43, 48, 51, 53, 56, 47, 37, 52, 54, 56, 32, 53, 59, 52, 42, 53, 59, 48, 52, 48, 43, 54, 53, 55, 50, 49, 51, 56, 51, 73, 39, 60, 55, 54, 52, 59, 46, 45, 50, 46, 43, 38, 39, 45, 49, 56, 43, 59, 34, 57, 45, 48, 49, 53, 43, 48, 46, 39, 54, 58, 41, 48, 59, 39, 56, 46, 51, 62, 50, 57, 56, 43, 56, 38, 52, 48, 52, 47, 43, 46, 47, 52, 43, 48, 53, 53, 56, 44, 48, 52, 49, 48, 42, 51, 45, 34, 47, 48, 54, 48, 48, 46, 53, 57, 63, 48, 52, 53, 48, 60, 52, 50, 55, 62, 59, 43, 51, 49, 44, 48, 71, 42, 60, 47, 50, 49, 39, 51, 50, 36, 40, 50, 51, 51, 47, 61, 49
50, 59, 54, 50, 53, 53, 53, 52, 59, 54, 59, 44, 44, 54, 44, 64, 55, 38, 54, 37, 40, 47, 47, 30, 44, 50, 53, 49, 59, 49, 50, 58, 54, 58, 40, 46, 51, 43, 56, 50, 55, 50, 43, 45, 49, 45, 55, 60, 49, 55, 58, 42, 40, 56, 43, 53, 51, 56, 44, 60, 44, 46, 40, 50, 52, 56, 44, 55, 56, 58, 40, 52, 51, 53, 61, 62, 49, 52, 57, 50, 43, 51, 56, 53, 56, 50, 62, 45, 58, 55, 52, 61, 44, 54, 54, 55, 58, 43, 47, 57, 47, 54, 43, 50, 52, 63, 46, 46, 45, 49, 46, 55, 44, 64, 50, 46, 43, 49, 60, 58, 49, 46, 62, 53, 47, 54, 44, 53, 42, 45, 49, 60, 48, 41, 45, 49, 52, 67, 59, 52, 56, 55, 46, 46, 48, 46, 42, 46, 61, 59, 52, 45, 51, 58, 48, 47, 50, 62, 49, 46, 54, 46, 49, 42, 57, 49, 51, 53, 60, 52, 45, 62, 42, 52, 53, 48, 70, 39, 50, 54, 58, 44, 41, 43, 47, 39, 47, 45, 50, 62, 57, 56, 68, 49, 50, 44, 53, 48, 51, 52, 54, 54, 56, 56, 49, 57, 48, 42, 46, 51, 51, 53, 43, 55, 60, 64, 43, 51, 40, 56, 50, 57, 47, 52, 47, 44, 54, 59, 38, 58, 49, 46, 54, 52, 45, 55, 39, 61, 54, 59, 51, 54, 62, 60, 62, 57, 54, 51, 54, 59, 47, 49, 54, 32, 62, 50, 54, 64, 51, 46, 48, 65, 54, 47, 64, 45, 46, 64, 54, 53, 43, 42, 51, 63, 49, 46, 45, 59, 41, 54, 63, 63, 52, 47, 50, 45, 54, 63, 49, 47, 45, 59, 56, 54, 53, 58, 42, 44, 43, 65, 61, 40, 60, 41, 43, 54, 49
73, 62, 84, 84, 49, 45, 61, 62, 274, 237, 302, 231, 550, 427, 531, 402, 229, 257, 271, 292, 134, 138, 178, 142, 50, 44, 91, 57, 58, 70, 61, 70, 21, 31, 18, 20, 5, 7, 6, 2, 4, 7, 6, 7, 34, 36, 26, 44, 4, 19, 11, 2, 6, 3, 9, 8, 22, 34, 130, 91, 58, 93, 32, 29, 861, 709, 411, 480, 468, 286, 342, 334, 390, 168, 107, 274, 243, 482, 242, 92, 14, 3, 8, 12, 2, 2, 7, 3, 4, 4, 3, 4, 6, 7, 12, 12, 6, 13, 5, 8, 5, 2, 11, 17, 5, 18, 6, 16, 8, 8, 10, 6, 35, 140, 116, 35, 179, 255, 112, 190, 248, 494, 902, 139, 40, 124, 65, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
